"n_simul","n_vars","prop_censored","target_R2_C","censoring_threshold","mixture_T","mixture_T_type","mixture_T_n_groups","type_pred","algo","type_w","minleaf","maxdepth","max_w_mod","mean_R2","sd_R2","mean_Kendall","sd_Kendall","mean_concordance","sd_concordance","mean_KM_R2","sd_KM_R2","mean_Cox_R2","sd_Cox_R2","mean_RSF_R2","sd_RSF_R2","mean_mse","sd_mse","mean_KM_mse","sd_KM_mse","mean_Cox_mse","sd_Cox_mse","mean_RSF_mse","sd_RSF_mse","mean_R2_20","sd_R2_20","mean_Kendall_20","sd_Kendall_20"
2000,6,0.3,0.05,1000,TRUE,"dependant",NA,NA,"cox_reg",NA,NA,NA,NA,0.00678,0.02031,0.53618,0.01812,0.53706,0.02057,8e-05,0.03038,0.00027,0.03326,0,0.03061,12117.61808,2408.208,11479.25448,2722.38625,11083.42056,2696.40959,10853.66584,2450.59762,0.03784,0.15378,0.60517,0.06715
2000,6,0.3,0.1,1000,TRUE,"dependant",NA,"KM_local","w_RF2","Cox",50,4,10,-0.00951,0.02705,0.53008,0.01792,0.53011,0.01927,-0.01007,0.03508,-0.01905,0.03812,-0.01825,0.0365,12385.25332,2403.69723,12049.61526,3261.87595,11464.37527,3516.75272,11286.25217,3066.87269,0.02215,0.11675,0.59329,0.05952
2000,6,0.3,0.1,1000,TRUE,"dependant",NA,"KM_local","w_RF2","Cox",50,4,50,-0.00985,0.02628,0.52985,0.01841,0.53017,0.01951,-0.01014,0.03308,-0.01954,0.03641,-0.01833,0.03492,12391.04607,2416.21149,12057.34931,3290.82359,11474.75341,3533.19397,11291.03352,3081.55641,0.00874,0.11118,0.59625,0.05951
2000,6,0.3,0.1,1000,TRUE,"dependant",NA,"KM_local","w_RF2","KM",50,4,10,-0.01011,0.02755,0.52997,0.01754,0.53023,0.01898,-0.0079,0.03579,-0.01918,0.03793,-0.0173,0.03694,12395.12108,2420.54445,12030.58811,3299.89195,11475.70271,3573.99334,11282.44549,3104.21591,0.0094,0.12079,0.59021,0.06335
2000,6,0.3,0.1,1000,TRUE,"dependant",NA,"KM_local","w_RF2","KM",50,4,50,-0.00929,0.02762,0.5304,0.01809,0.53067,0.01979,-0.00726,0.03498,-0.01876,0.03813,-0.01688,0.03677,12385.67757,2424.78,12022.52228,3289.74806,11468.59937,3544.46167,11276.71993,3091.70762,0.00431,0.11899,0.58513,0.06039
2000,6,0.3,0.1,1000,TRUE,"dependant",NA,"weights_tree","w_RF2","Cox",50,4,10,-0.00735,0.02176,0.5305,0.01783,0.53089,0.01929,0.00238,0.02919,-0.00565,0.027,-0.00369,0.02618,12379.94088,2503.26145,11936.25388,3357.19752,11354.8791,3618.5292,11161.54233,3161.79856,-0.24184,0.19762,0.58184,0.06843
2000,6,0.3,0.1,1000,TRUE,"dependant",NA,"weights_tree","w_RF2","Cox",50,4,50,-0.00746,0.02139,0.53088,0.01725,0.53149,0.01885,0.0019,0.02866,-0.00639,0.02624,-0.00414,0.02581,12382.9453,2516.06343,11946.29293,3374.14912,11366.25387,3630.61014,11169.14038,3173.53668,-0.2524,0.19272,0.58353,0.06562
2000,6,0.3,0.1,1000,TRUE,"dependant",NA,"weights_tree","w_RF2","KM",50,4,10,-0.01031,0.02278,0.52923,0.01768,0.52959,0.01955,0.00626,0.03225,-0.00905,0.02883,-0.00459,0.02918,12415.99654,2506.45389,11887.66031,3341.75334,11396.94433,3656.7531,11171.37538,3167.35738,-0.25618,0.16894,0.58216,0.05842
2000,6,0.3,0.1,1000,TRUE,"dependant",NA,"weights_tree","w_RF2","KM",50,4,50,-0.00949,0.0229,0.52939,0.01836,0.52997,0.02002,0.00693,0.0321,-0.00828,0.02988,-0.00405,0.02973,12405.46394,2501.2064,11875.97535,3311.17799,11381.859,3604.03314,11161.23092,3140.16129,-0.27845,0.19114,0.57358,0.0621
2000,6,0.3,0.1,1000,TRUE,"dependant",NA,NA,"RF_bench",NA,50,4,NA,0.01453,0.01434,0.53637,0.01704,0.53623,0.01875,0.01595,0.0216,0.01265,0.02042,0.01327,0.01885,12105.91254,2413.40063,11773.10501,3297.18285,11149.20525,3582.79314,10974.28665,3122.95928,-0.02865,0.11678,0.59736,0.05859
2000,6,0.3,0.1,1000,TRUE,"dependant",NA,NA,"w_RF1","Cox",50,4,10,0.00534,0.01649,0.53017,0.0183,0.53068,0.02012,0.0101,0.02375,0.00578,0.02128,0.00714,0.02093,12224.3193,2471.39492,11854.03673,3365.72899,11235.45391,3641.9826,11048.49963,3165.72049,-0.11853,0.15976,0.58864,0.06348
2000,6,0.3,0.1,1000,TRUE,"dependant",NA,NA,"w_RF1","Cox",50,4,50,0.00491,0.01633,0.52992,0.01773,0.53009,0.01968,0.00967,0.02295,0.00552,0.02097,0.00648,0.02053,12229.20477,2469.14669,11857.04826,3359.44304,11237.27987,3643.02144,11054.90147,3164.2251,-0.14361,0.16414,0.58342,0.06524
2000,6,0.3,0.1,1000,TRUE,"dependant",NA,NA,"w_RF1","KM",50,4,10,0.00235,0.01759,0.52795,0.01789,0.5282,0.01953,0.01501,0.02615,0.00256,0.02294,0.0062,0.02261,12258.937,2467.72651,11790.96951,3336.39369,11276.73964,3697.69305,11060.2658,3185.04956,-0.15653,0.15075,0.57002,0.06094
2000,6,0.3,0.1,1000,TRUE,"dependant",NA,NA,"w_RF1","KM",50,4,50,0.00267,0.01757,0.52786,0.01753,0.52819,0.01948,0.01508,0.02677,0.00327,0.02397,0.00641,0.02339,12254.54697,2463.02124,11784.76276,3313.58311,11262.32829,3664.42016,11052.68612,3159.26474,-0.1585,0.14238,0.57174,0.06252
2000,6,0.3,0.1,1000,TRUE,"dependant",NA,NA,"w_RF1","RSF",50,4,10,0.00563,0.01645,0.53023,0.0182,0.53038,0.02036,0.01295,0.02443,0.00566,0.02102,0.00823,0.02072,12217.54849,2447.8389,11817.09561,3344.35744,11240.98871,3673.85856,11039.12751,3184.89332,-0.13103,0.15347,0.58222,0.06239
2000,6,0.3,0.1,1000,TRUE,"dependant",NA,NA,"w_RF1","RSF",50,4,50,0.00577,0.01606,0.53002,0.0175,0.53021,0.01976,0.01261,0.0244,0.00561,0.02089,0.00776,0.02076,12218.05786,2461.27824,11822.2081,3356.66724,11244.32373,3704.58998,11045.16021,3192.4906,-0.12781,0.15245,0.58299,0.0631
2000,6,0.3,0.1,1000,TRUE,"dependant",NA,NA,"w_gam","Cox",NA,NA,10,0.00689,0.01801,0.533,0.01859,0.53307,0.01973,0.01467,0.03138,0.00574,0.02831,0.00934,0.02665,12198.94928,2432.86167,11784.09277,3292.67518,11214.81375,3538.71243,11008.62463,3091.66375,-0.12256,0.17293,0.58073,0.06191
2000,6,0.3,0.1,1000,TRUE,"dependant",NA,NA,"w_gam","Cox",NA,NA,50,0.00607,0.01833,0.53263,0.0184,0.53272,0.01954,0.01298,0.03223,0.00457,0.03004,0.00797,0.02783,12209.5414,2437.68859,11804.42216,3297.70382,11226.79841,3538.05374,11023.58687,3093.67922,-0.1193,0.17566,0.58036,0.06251
2000,6,0.3,0.1,1000,TRUE,"dependant",NA,NA,"w_gam","KM",NA,NA,10,-0.00862,0.02561,0.52893,0.01854,0.52954,0.01935,0.02042,0.03456,-0.00879,0.03383,0.00099,0.03186,12382.02848,2438.06512,11702.93576,3221.59552,11372.27652,3568.46216,11092.60659,3083.76721,-0.24056,0.20527,0.56536,0.06416
2000,6,0.3,0.1,1000,TRUE,"dependant",NA,NA,"w_gam","KM",NA,NA,50,-0.00898,0.02638,0.52887,0.01852,0.5295,0.01931,0.02029,0.03502,-0.00905,0.03426,0.00075,0.03243,12385.76683,2436.89713,11703.42357,3217.02654,11374.23249,3564.73168,11094.01662,3077.43373,-0.24175,0.20837,0.56451,0.06462
2000,6,0.3,0.1,1000,TRUE,"dependant",NA,NA,"w_gam","RSF",NA,NA,10,0.00617,0.01846,0.53365,0.01803,0.53378,0.0194,0.02044,0.03084,0.00499,0.02684,0.01123,0.02544,12206.70198,2426.22428,11713.43882,3262.87685,11229.4988,3577.25198,10989.55612,3095.88893,-0.11883,0.17913,0.58376,0.06395
2000,6,0.3,0.1,1000,TRUE,"dependant",NA,NA,"w_gam","RSF",NA,NA,50,0.00609,0.01853,0.53363,0.01802,0.53377,0.01939,0.02029,0.03087,0.00486,0.02687,0.0111,0.02547,12207.64968,2426.45534,11715.22905,3262.81574,11230.92651,3577.63429,10990.92764,3095.94824,-0.11566,0.17846,0.58456,0.06407
2000,6,0.3,0.1,1000,TRUE,"dependant",NA,NA,"rsf_reg",NA,50,4,NA,0.00497,0.01711,0.53335,0.01706,0.5334,0.01853,0.0035,0.02458,-0.00248,0.02376,-0.00123,0.02254,12216.23888,2402.45655,11910.13648,3296.68116,11308.31265,3603.07498,11123.15056,3121.55993,0.02257,0.10784,0.58979,0.06405
2000,6,0.3,0.1,1000,TRUE,"dependant",NA,NA,"cox_reg",NA,NA,NA,NA,0.00735,0.02144,0.53736,0.01769,0.53757,0.01867,0.01037,0.03378,0.00181,0.03381,0.00436,0.03168,12183.8704,2384.52642,11817.28954,3234.54908,11242.48453,3503.1258,11048.47756,3050.39584,0.03173,0.14882,0.60766,0.06167
2000,6,0.5,0.05,1000,TRUE,"dependant",NA,"KM_local","w_RF2","Cox",50,4,10,-0.20969,0.13424,0.50855,0.01882,0.50773,0.02124,-0.35891,0.27303,-0.44038,0.32369,-0.43166,0.29248,14521.49924,2646.44967,12504.43164,2709.9826,11936.05076,2381.65403,11756.16813,2419.45875,-0.05052,0.07913,0.52198,0.06034
2000,6,0.5,0.05,1000,TRUE,"dependant",NA,"KM_local","w_RF2","Cox",50,4,50,-0.21969,0.14351,0.5089,0.0192,0.50831,0.02224,-0.37566,0.28251,-0.45963,0.33242,-0.45144,0.30341,14645.00966,2747.71649,12661.49934,2787.24846,12097.68856,2472.82472,11916.02207,2492.71039,-0.03657,0.0815,0.52891,0.05635
2000,6,0.5,0.05,1000,TRUE,"dependant",NA,"KM_local","w_RF2","KM",50,4,10,-0.2262,0.14805,0.50931,0.01911,0.50908,0.02107,-0.38187,0.29486,-0.46648,0.34691,-0.45814,0.31641,14710.87634,2718.13429,12690.76653,2767.25184,12132.48056,2472.15549,11950.74539,2490.34057,-0.05397,0.10489,0.52573,0.06067
2000,6,0.5,0.05,1000,TRUE,"dependant",NA,"KM_local","w_RF2","KM",50,4,50,-0.22944,0.14618,0.50974,0.01864,0.50914,0.02118,-0.39061,0.30131,-0.47605,0.35041,-0.46731,0.31873,14753.02029,2733.35894,12751.75368,2727.18475,12200.64448,2448.58782,12018.06976,2476.72145,-0.05934,0.10858,0.52736,0.07035
2000,6,0.5,0.05,1000,TRUE,"dependant",NA,"weights_tree","w_RF2","Cox",50,4,10,-0.05046,0.02495,0.52113,0.01846,0.52123,0.02206,-0.03545,0.05164,-0.04848,0.04831,-0.04292,0.04523,12720.15983,2570.99629,9940.98555,3196.7218,9133.14261,2954.28491,8924.84827,2722.19749,-0.59149,0.17075,0.53026,0.05996
2000,6,0.5,0.05,1000,TRUE,"dependant",NA,"weights_tree","w_RF2","Cox",50,4,50,-0.04967,0.02542,0.52023,0.01897,0.52006,0.02351,-0.03601,0.05262,-0.04988,0.04968,-0.04388,0.0472,12710.93585,2575.89655,9937.9619,3162.04461,9137.15357,2931.5138,8924.08174,2682.97067,-0.58187,0.1691,0.52771,0.06019
2000,6,0.5,0.05,1000,TRUE,"dependant",NA,"weights_tree","w_RF2","KM",50,4,10,-0.05007,0.02447,0.52107,0.018,0.52107,0.0218,-0.02692,0.05317,-0.04886,0.05403,-0.04091,0.0486,12710.94342,2548.65046,9846.05695,3122.56921,9133.18961,2961.01227,8902.00807,2694.84644,-0.56951,0.1484,0.52489,0.05925
2000,6,0.5,0.05,1000,TRUE,"dependant",NA,"weights_tree","w_RF2","KM",50,4,50,-0.05033,0.02449,0.52,0.01809,0.51993,0.02216,-0.03063,0.05549,-0.05253,0.05327,-0.04526,0.04851,12714.42483,2553.12137,9879.41249,3136.1827,9161.01856,2953.93098,8936.93396,2704.84566,-0.58883,0.17182,0.52012,0.05224
2000,6,0.5,0.05,1000,TRUE,"dependant",NA,NA,"RF_bench",NA,50,4,NA,0.01404,0.01387,0.53648,0.01576,0.53708,0.01949,0.00056,0.04034,-0.00865,0.04175,-0.0045,0.03928,11927.79808,2332.82598,9549.96567,2919.03887,8723.96504,2619.73608,8549.42348,2460.01016,-0.2545,0.12063,0.5694,0.05489
2000,6,0.5,0.05,1000,TRUE,"dependant",NA,NA,"w_RF1","Cox",50,4,10,-0.02612,0.01962,0.52045,0.01831,0.52074,0.02176,-0.01251,0.04293,-0.02129,0.03838,-0.01632,0.03635,12425.07624,2500.99293,9726.41723,3158.16548,8893.47992,2873.56586,8699.60894,2660.30523,-0.48078,0.15903,0.52954,0.05292
2000,6,0.5,0.05,1000,TRUE,"dependant",NA,NA,"w_RF1","Cox",50,4,50,-0.0241,0.01878,0.51995,0.01807,0.51994,0.02205,-0.01557,0.04541,-0.0241,0.04108,-0.01906,0.04076,12402.9559,2511.54247,9746.95854,3136.15718,8908.25967,2849.76377,8716.99598,2650.82307,-0.48261,0.17,0.53189,0.05476
2000,6,0.5,0.05,1000,TRUE,"dependant",NA,NA,"w_RF1","KM",50,4,10,-0.02434,0.01936,0.51931,0.01709,0.51963,0.02058,-0.00512,0.04593,-0.02153,0.04184,-0.01418,0.03831,12401.9953,2487.07475,9649.00612,3121.73576,8893.9599,2872.56418,8677.74874,2642.79784,-0.47499,0.17562,0.52171,0.05503
2000,6,0.5,0.05,1000,TRUE,"dependant",NA,NA,"w_RF1","KM",50,4,50,-0.02273,0.01918,0.5187,0.0171,0.51905,0.0206,-0.00508,0.0524,-0.024,0.04719,-0.01671,0.04412,12382.49411,2484.43343,9639.88824,3100.83575,8912.93874,2885.04617,8696.44422,2650.83769,-0.47763,0.15896,0.52449,0.05789
2000,6,0.5,0.05,1000,TRUE,"dependant",NA,NA,"w_RF1","RSF",50,4,10,-0.02195,0.01902,0.52076,0.01759,0.52089,0.02109,-0.00627,0.04249,-0.01811,0.03901,-0.01199,0.03667,12374.5515,2488.99014,9663.21047,3132.51388,8865.69731,2871.45521,8661.9305,2653.80483,-0.46437,0.15819,0.529,0.05526
2000,6,0.5,0.05,1000,TRUE,"dependant",NA,NA,"w_RF1","RSF",50,4,50,-0.01905,0.01873,0.52038,0.01819,0.52049,0.02218,-0.00807,0.04356,-0.02039,0.04063,-0.01392,0.03877,12337.23155,2470.90562,9671.88575,3111.6913,8873.55071,2831.55392,8667.69407,2617.7654,-0.45461,0.16041,0.53086,0.05767
2000,6,0.5,0.05,1000,TRUE,"dependant",NA,NA,"w_gam","Cox",NA,NA,10,-0.02197,0.02302,0.52243,0.01988,0.52233,0.02338,-0.00086,0.05372,-0.0244,0.05686,-0.01343,0.04824,12369.73935,2471.8329,9566.74246,2961.57178,8885.72001,2798.61063,8642.69788,2550.52413,-0.45569,0.15637,0.52971,0.05734
2000,6,0.5,0.05,1000,TRUE,"dependant",NA,NA,"w_gam","Cox",NA,NA,50,-0.02945,0.03654,0.52065,0.0206,0.52019,0.02432,-0.02965,0.09694,-0.04804,0.08979,-0.04078,0.09263,12466.76022,2586.37756,9801.15666,2963.26946,9059.07196,2820.23382,8849.37504,2611.55979,-0.41221,0.16894,0.53561,0.05756
2000,6,0.5,0.05,1000,TRUE,"dependant",NA,NA,"w_gam","KM",NA,NA,10,-0.03748,0.03172,0.51964,0.01891,0.5197,0.02206,0.00141,0.06352,-0.04502,0.07478,-0.02652,0.06283,12555.69819,2515.70556,9525.00729,2904.98821,9063.83743,2902.60679,8744.07621,2574.40645,-0.47615,0.16753,0.51797,0.05977
2000,6,0.5,0.05,1000,TRUE,"dependant",NA,NA,"w_gam","KM",NA,NA,50,-0.04985,0.04453,0.51848,0.01941,0.51845,0.02257,-0.02109,0.09229,-0.07287,0.10325,-0.05339,0.09292,12714.91604,2641.16742,9705.88005,2902.28856,9286.32662,2988.92685,8956.9772,2652.54634,-0.47155,0.17031,0.51589,0.05571
2000,6,0.5,0.05,1000,TRUE,"dependant",NA,NA,"w_gam","RSF",NA,NA,10,-0.02144,0.02303,0.52217,0.01893,0.52201,0.02233,0.00451,0.05465,-0.02627,0.0604,-0.01256,0.05097,12363.62382,2471.86889,9512.42476,2942.14351,8906.391,2841.39124,8635.56077,2562.0703,-0.43772,0.15326,0.5258,0.05702
2000,6,0.5,0.05,1000,TRUE,"dependant",NA,NA,"w_gam","RSF",NA,NA,50,-0.02317,0.0293,0.52193,0.01937,0.52152,0.02292,-0.00929,0.06901,-0.03993,0.07307,-0.02596,0.06454,12381.51026,2465.55594,9617.87866,2908.27828,9001.99946,2817.93419,8732.62192,2555.03407,-0.40206,0.16619,0.52933,0.06182
2000,6,0.5,0.05,1000,TRUE,"dependant",NA,NA,"rsf_reg",NA,50,4,NA,-0.03358,0.04125,0.52684,0.01559,0.52715,0.02009,-0.09407,0.10909,-0.12432,0.12604,-0.11752,0.11552,12481.40867,2349.66347,10308.10515,2781.78772,9565.89472,2409.26057,9387.92316,2356.77812,-0.1162,0.12324,0.55957,0.06205
2000,6,0.5,0.05,1000,TRUE,"dependant",NA,NA,"cox_reg",NA,NA,NA,NA,-0.01437,0.03367,0.53474,0.01689,0.53581,0.02023,-0.06069,0.10978,-0.08949,0.11829,-0.08053,0.11467,12257.31433,2339.18565,9998.57591,2688.09632,9307.35059,2487.43114,9090.86107,2321.76289,-0.18419,0.1469,0.56618,0.05611
2000,6,0.5,0.1,1000,TRUE,"dependant",NA,"KM_local","w_RF2","Cox",50,4,10,-0.20897,0.15653,0.50903,0.01892,0.50863,0.02101,-0.35336,0.24663,-0.45521,0.3048,-0.46113,0.29461,14593.51499,2350.69765,12706.55316,3252.16314,11931.42492,2711.68301,11784.42347,2755.75176,-0.0169,0.09042,0.54369,0.06168
2000,6,0.5,0.1,1000,TRUE,"dependant",NA,"KM_local","w_RF2","Cox",50,4,50,-0.20214,0.14808,0.50989,0.01925,0.50879,0.02132,-0.34627,0.2407,-0.44651,0.29801,-0.45259,0.29021,14518.94379,2329.87225,12646.87008,3270.33439,11866.30457,2725.3111,11724.31146,2793.86315,-0.00206,0.09407,0.55002,0.05997
2000,6,0.5,0.1,1000,TRUE,"dependant",NA,"KM_local","w_RF2","KM",50,4,10,-0.22719,0.16065,0.50949,0.01882,0.5087,0.02053,-0.37916,0.26006,-0.48421,0.31193,-0.49269,0.30855,14806.02239,2370.5413,12914.36988,3214.99028,12153.29778,2701.73372,12014.95402,2754.16671,-0.00083,0.09338,0.54592,0.0576
2000,6,0.5,0.1,1000,TRUE,"dependant",NA,"KM_local","w_RF2","KM",50,4,50,-0.22743,0.1621,0.51029,0.01851,0.51052,0.02041,-0.38062,0.26458,-0.48514,0.32239,-0.49429,0.31825,14809.82741,2393.72633,12925.12681,3233.74936,12151.94764,2725.78492,12019.70159,2777.25852,-0.01211,0.0819,0.5377,0.05782
2000,6,0.5,0.1,1000,TRUE,"dependant",NA,"weights_tree","w_RF2","Cox",50,4,10,-0.05059,0.02432,0.52278,0.01744,0.5225,0.02011,-0.02491,0.05113,-0.04947,0.05364,-0.03505,0.04526,12846.81506,2512.38132,10078.83683,3903.27905,9080.53564,3418.02866,8745.22615,3232.87412,-0.57854,0.16875,0.52174,0.06287
2000,6,0.5,0.1,1000,TRUE,"dependant",NA,"weights_tree","w_RF2","Cox",50,4,50,-0.04547,0.0228,0.5233,0.01733,0.52231,0.01993,-0.02586,0.04844,-0.04954,0.05037,-0.03568,0.04287,12782.92748,2490.39987,10080.30866,3860.65926,9069.25034,3360.16917,8739.25702,3175.37632,-0.53465,0.15666,0.5285,0.05965
2000,6,0.5,0.1,1000,TRUE,"dependant",NA,"weights_tree","w_RF2","KM",50,4,10,-0.05191,0.02649,0.51984,0.01819,0.51893,0.0211,-0.01408,0.05555,-0.05352,0.0598,-0.0347,0.05067,12858.41221,2490.28501,9944.66251,3756.65693,9105.04568,3401.06621,8722.2603,3139.81692,-0.58279,0.17256,0.51238,0.05966
2000,6,0.5,0.1,1000,TRUE,"dependant",NA,"weights_tree","w_RF2","KM",50,4,50,-0.05217,0.02617,0.51919,0.01829,0.51858,0.02124,-0.01702,0.05466,-0.05618,0.05957,-0.03764,0.05049,12862.15181,2491.26452,9973.30329,3762.33526,9123.62163,3384.0621,8748.36004,3166.85445,-0.53477,0.13321,0.51019,0.06257
2000,6,0.5,0.1,1000,TRUE,"dependant",NA,NA,"RF_bench",NA,50,4,NA,0.01527,0.01468,0.53736,0.01641,0.53714,0.01909,-0.00332,0.04157,-0.01765,0.04256,-0.0133,0.04464,12021.57476,2216.17917,9810.42299,3604.1185,8728.64702,3016.13969,8491.72592,2852.65399,-0.22525,0.12161,0.57801,0.06058
2000,6,0.5,0.1,1000,TRUE,"dependant",NA,NA,"w_RF1","Cox",50,4,10,-0.02566,0.01873,0.52191,0.01745,0.5221,0.02035,-0.00631,0.04119,-0.02225,0.04121,-0.0112,0.036,12539.42791,2427.89573,9893.58339,3797.16072,8832.10957,3264.58191,8513.42196,2938.10685,-0.48095,0.14351,0.52298,0.06117
2000,6,0.5,0.1,1000,TRUE,"dependant",NA,NA,"w_RF1","Cox",50,4,50,-0.02085,0.01835,0.52248,0.01706,0.52197,0.01982,-0.00881,0.03825,-0.02473,0.03912,-0.015,0.03467,12480.16988,2412.98722,9913.65909,3797.90939,8841.00931,3219.60341,8545.28799,2981.70786,-0.42548,0.15778,0.52885,0.05903
2000,6,0.5,0.1,1000,TRUE,"dependant",NA,NA,"w_RF1","KM",50,4,10,-0.02406,0.01915,0.51955,0.01885,0.51983,0.0222,0.00474,0.04299,-0.02404,0.04268,-0.00952,0.03882,12519.94082,2425.63367,9769.39477,3690.11501,8842.89057,3260.05861,8496.41122,2962.78631,-0.47509,0.14852,0.50719,0.06124
2000,6,0.5,0.1,1000,TRUE,"dependant",NA,NA,"w_RF1","KM",50,4,50,-0.02409,0.02079,0.51942,0.01933,0.51933,0.02318,0.00364,0.04798,-0.02821,0.04801,-0.0136,0.04596,12518.6525,2414.57925,9776.80238,3697.07464,8864.17648,3220.32852,8516.49069,2904.44875,-0.45951,0.14793,0.51252,0.06447
2000,6,0.5,0.1,1000,TRUE,"dependant",NA,NA,"w_RF1","RSF",50,4,10,-0.02221,0.01788,0.52181,0.01766,0.52149,0.02102,-0.001,0.0431,-0.0214,0.04066,-0.00887,0.037,12496.9868,2417.4482,9840.75067,3788.69327,8824.21444,3266.90762,8496.96687,2969.28982,-0.47015,0.15246,0.52331,0.05978
2000,6,0.5,0.1,1000,TRUE,"dependant",NA,NA,"w_RF1","RSF",50,4,50,-0.01853,0.01728,0.5225,0.01752,0.52226,0.02082,-7e-04,0.04404,-0.02087,0.04002,-0.00964,0.03747,12449.85007,2393.94007,9834.67072,3777.67845,8808.34292,3213.18144,8502.46626,2991.05791,-0.42623,0.13906,0.52253,0.05461
2000,6,0.5,0.1,1000,TRUE,"dependant",NA,NA,"w_gam","Cox",NA,NA,10,-0.02333,0.02503,0.52261,0.02191,0.52266,0.02462,0.00043,0.04238,-0.0304,0.05178,-0.01358,0.04236,12499.08349,2361.14153,9813.31732,3746.17552,8877.91275,3193.68111,8513.86812,2874.20266,-0.44947,0.15547,0.52585,0.06562
2000,6,0.5,0.1,1000,TRUE,"dependant",NA,NA,"w_gam","Cox",NA,NA,50,-0.02968,0.04216,0.52191,0.02094,0.52226,0.02255,-0.03468,0.0832,-0.05596,0.08821,-0.04764,0.09178,12565.34567,2333.94761,10131.54118,3804.55279,9059.68648,3154.68267,8763.10079,2848.88578,-0.39265,0.18533,0.53757,0.06179
2000,6,0.5,0.1,1000,TRUE,"dependant",NA,NA,"w_gam","KM",NA,NA,10,-0.04871,0.03487,0.51744,0.02317,0.5175,0.02592,0.00803,0.05639,-0.06317,0.08248,-0.0311,0.06409,12810.97495,2445.17183,9700.7693,3594.11869,9141.51244,3251.4561,8637.90012,2840.12691,-0.53016,0.18792,0.50118,0.06712
2000,6,0.5,0.1,1000,TRUE,"dependant",NA,NA,"w_gam","KM",NA,NA,50,-0.06694,0.05731,0.5167,0.02296,0.5168,0.02586,-0.01362,0.07922,-0.09611,0.1204,-0.06157,0.09807,13022.04888,2480.84233,9872.85625,3542.60815,9392.50988,3283.72245,8862.41907,2842.10976,-0.51345,0.16568,0.50584,0.06251
2000,6,0.5,0.1,1000,TRUE,"dependant",NA,NA,"w_gam","RSF",NA,NA,10,-0.02621,0.02571,0.52184,0.02189,0.5217,0.02484,0.00851,0.04468,-0.03558,0.05966,-0.01338,0.04916,12536.36004,2379.64047,9722.01553,3675.48333,8915.61976,3189.11527,8501.89699,2822.88674,-0.4494,0.15402,0.51446,0.06018
2000,6,0.5,0.1,1000,TRUE,"dependant",NA,NA,"w_gam","RSF",NA,NA,50,-0.02624,0.03232,0.52197,0.02149,0.52206,0.02446,-0.00412,0.05341,-0.04465,0.06862,-0.02555,0.06296,12525.68577,2331.77661,9834.47778,3685.85317,8976.4171,3169.92485,8582.32102,2769.93403,-0.43259,0.15701,0.51495,0.05693
2000,6,0.5,0.1,1000,TRUE,"dependant",NA,NA,"rsf_reg",NA,50,4,NA,-0.0352,0.04398,0.52603,0.01687,0.5265,0.01896,-0.09981,0.09062,-0.14088,0.11507,-0.14069,0.11412,12605.16682,2202.4972,10611.58419,3463.41877,9628.20927,2836.75113,9413.98115,2628.73828,-0.09284,0.11772,0.56716,0.06261
2000,6,0.5,0.1,1000,TRUE,"dependant",NA,NA,"cox_reg",NA,NA,NA,NA,-0.01852,0.0492,0.53454,0.01807,0.53465,0.02098,-0.07255,0.10888,-0.10921,0.12142,-0.10527,0.12522,12406.89869,2203.73955,10347.63674,3422.15609,9378.55393,2850.83101,9128.02262,2610.84339,-0.15307,0.14909,0.56802,0.06338
