"algo","type_weights","nodesize","max_ratio_weights_model","iter","concordance.concordant","criteria_group.Gini_20","criteria_group.Kendall_20","criteria_group.R2_20","criteria_weighted.KM_Gini","criteria_weighted.KM_R2","criteria_weighted.Cox_Gini","criteria_weighted.Cox_R2","criteria_weighted.RSF_Gini","criteria_weighted.RSF_R2","criteria_weighted.0_1_Gini","criteria_weighted.0_1_R2"
"w_RF","KM",100,1000,1,0.51314078617468,0.139802102659246,0.539888682745826,-0.185079255478366,0.100485588913975,0.00442292680179845,0.0575420113255016,0.0016461776943103,0.0405954103541114,-0.00325525546914229,0.0927248259423849,-0.149540658671192
"w_RF","Cox",100,1000,1,0.529870392980147,0.217934446505875,0.568336425479283,-0.00950412959277891,-0.155769392147782,-0.0191112560520053,-0.00377087958996335,0.00181749924874341,-0.0459088372270078,-0.00756061817412257,-0.418745265197162,-0.143093233221995
"w_RF","RSF",100,1000,1,0.521708720255291,0.176623376623377,0.559059987631416,-0.108548005940754,-0.101001221974951,-0.0140854750734229,0.00200961484073373,0.000163161740890372,-0.0363347254962842,-0.00916163914429124,-0.289103309098156,-0.136901185417384
"w_RF","KM",200,1000,1,0.519892871345926,0.146876932591218,0.552257266542981,-0.0257694042072891,0.0784251529891122,0.00633289918641977,0.0339905290092233,0.00443509356768435,0.0232742976998456,0.00141371922544242,0.0254210314907889,-0.153905834025379
"w_RF","Cox",200,1000,1,0.536966567584632,0.253617810760668,0.584827870542156,0.0744032553100166,-0.212185207278045,-0.0111568824174835,0.0133415822237292,0.00919980554196431,-0.0399853518443424,0.0013840277381173,-0.552374080070215,-0.150356075692951
"w_RF","RSF",200,1000,1,0.531055947226757,0.218342609771181,0.575963718820862,0.0602264076495679,-0.162122861057254,-0.00800329526017585,0.00982325025384297,0.00784446183383869,-0.0352217123745721,0.000148532957466641,-0.437305660220076,-0.140482077720941
"w_gam","KM",NA,1000,1,0.508217413069181,0.0398268398268398,0.513296227581942,-0.69634280619119,0.168985037218312,-0.00215097372644291,0.0872916956360773,-0.0257869720279358,0.0834906516248283,-0.0337206024884773,0.238942466543466,-0.16640978544932
"w_gam","Cox",NA,1000,1,0.531516876997139,0.237649969078541,0.582766439909297,-0.099759298107025,-0.154518803823127,-0.0292402075839611,0.00655283451505656,-0.00582846644627955,-0.0375449205721511,-0.0180263267844172,-0.429942831979133,-0.160085446971367
"w_gam","RSF",NA,1000,1,0.523194414817499,0.235856524427953,0.57905586477015,-0.371994292772391,-0.0660241886233705,-0.024355983299124,0.0326728332518226,-0.0136507749442205,-0.00374412461558824,-0.0268335707221916,-0.234665148142779,-0.155367617650023
"RSF_regression",NA,100,NA,1,0.548400841679199,0.333815708101422,0.616780045351474,0.149274823594076,-0.191867376918337,-0.000436982180860523,-0.0182697405839795,0.0140540351878196,-0.0353009530691317,0.0103666377112883,-0.5358979040983,-0.17199249867017
"RSF_regression",NA,200,NA,1,0.552622100832139,0.37104514533086,0.630179344465059,0.204432313334766,-0.232922830508494,0.00162600349755326,-0.0186526463852904,0.0150979214929936,-0.0518454997484939,0.011068164896553,-0.632092905056522,-0.1738051193968
"Cox_regression",NA,NA,NA,1,0.545337266600707,0.378070500927644,0.634508348794063,0.14194212637728,-0.245508515679955,0.000994971981235437,-0.0545011002246775,0.0143265851467039,-0.0783012284933153,0.0114845596257259,-0.647249661212433,-0.17758437158717
"w_RF","KM",100,1000,2,0.533994376139972,0.243982683982684,0.580498866213152,0.00814549504342443,0.159506177762833,0.0166702026805312,0.0627268957169598,0.0112723970607512,0.0715621853360162,0.00779598162415673,0.126718379103146,-0.185597462948512
"w_RF","Cox",100,1000,2,0.561727352563669,0.512925170068027,0.680890538033395,0.19810991348716,-0.0869241253489328,0.00698600017775508,0.0925065971446169,0.0333710968586205,0.0405910600328058,0.016143604147539,-0.491762669923049,-0.173495650894608
"w_RF","RSF",100,1000,2,0.552758520232385,0.401743970315399,0.638631210059782,0.125840751131554,-0.0511378213103368,0.00898179028636792,0.0803506301942359,0.0267862831417219,0.040649600908255,0.0135671233511261,-0.37454049893589,-0.174182049982682
"w_RF","KM",200,1000,2,0.535938661082213,0.282251082251082,0.594104308390023,0.0858489430053654,0.203219902311803,0.0193396477046336,0.0700545270890993,0.0118958451752272,0.0917759996185587,0.0111691320561507,0.198415791553643,-0.187172343906867
"w_RF","Cox",200,1000,2,0.55750945754239,0.457093382807669,0.659657802514945,0.202269007273012,-0.117926988306155,0.00441388215197802,0.0775426112180709,0.0246442247684946,0.0267363031857894,0.0115787169821857,-0.553327148846813,-0.192932363168125
"w_RF","RSF",200,1000,2,0.556082381949605,0.497142857142857,0.675530818387961,0.235408284598024,-0.0964271551791937,0.00933009119685801,0.0726889868353598,0.0237977252667183,0.0278902487544151,0.0137430228396792,-0.492528624971804,-0.189183985159088
"w_gam","KM",NA,1000,2,0.534634026886442,0.267124304267161,0.596578025149454,-0.384974522126177,0.194672130874537,0.0144634999528733,0.0821607962832209,0.00253315444545166,0.102701427832523,-0.00114123937981003,0.190596433921334,-0.191612369310466
"w_gam","Cox",NA,1000,2,0.553751773289198,0.476066790352505,0.667285095856524,-0.11762714007594,-0.0671775499739442,-0.00355386558566106,0.0806971432616356,0.0220499255941888,0.0342525483696183,0.00137227685335239,-0.436141843125571,-0.185333750682108
"w_gam","RSF",NA,1000,2,0.548786563534419,0.375646258503401,0.629973201401773,-0.110679943686139,0.00512209739126543,0.00762355217485888,0.0857586420300303,0.0204227483645317,0.0597670742538871,0.00597770135303288,-0.26184874520728,-0.186821386811848
"RSF_regression",NA,100,NA,2,0.556039105248936,0.397414965986395,0.637394351680066,0.14111868513518,-0.129673564940383,0.00532110643446526,0.0156231169938018,0.0186482123212214,-0.0303795517116254,0.00797870207313633,-0.563710093043637,-0.202109945531579
"RSF_regression",NA,200,NA,2,0.556150991353104,0.442115027829314,0.649969078540507,0.172149969611889,-0.152469755283562,0.00624294897918887,0.0522498762781447,0.0216850421685898,-0.0124026364699998,0.0103540859813838,-0.608657434545804,-0.200701860490032
"Cox_regression",NA,NA,NA,2,0.551938373978248,0.375126777983921,0.628942486085343,0.0953554123894063,-0.139795990384552,0.00201402999374745,0.0232220159478228,0.0153831512793884,-0.0333453594728762,0.00332137488529749,-0.57488557508181,-0.209125054253126
"w_RF","KM",100,1000,3,0.529769861310493,0.240296846011132,0.58111729540301,-0.00707890460395899,-0.0609587465797788,-0.000730310658489497,0.000107919590735321,0.000794431803237905,-0.0271452834074395,-0.00126231666980559,-0.276929610155531,-0.131732294233506
"w_RF","Cox",100,1000,3,0.542091227314814,0.387309833024119,0.632240775097918,-0.104639676292911,-0.190943397453487,-0.0281554883630579,0.0843249866752572,0.0116201208380575,-0.0289053539428155,-0.0115920240533034,-0.635812383997529,-0.135384222058914
"w_RF","RSF",100,1000,3,0.535236382847622,0.330933828076685,0.608740465883323,-0.061177285675492,-0.137413912485911,-0.0141502047823334,0.0583574425620133,0.00696311207250466,-0.0177451990311501,-0.00617738552959213,-0.464060778617623,-0.130953121016125
"w_RF","KM",200,1000,3,0.531592035156203,0.255980210265925,0.588538445681303,0.0469111282213803,-0.0678330130127425,0.0019489244803923,0.0367549254545958,0.00705326367772552,-0.0158032791684628,0.002880534511707,-0.30833647584936,-0.139572367704116
"w_RF","Cox",200,1000,3,0.547379815058691,0.411403834260977,0.639661925376211,0.0283862501735473,-0.216057085311239,-0.0184356299721515,0.0965558931890631,0.0214817172248841,-0.0349240890928758,-0.00169130469644863,-0.697802319456201,-0.139471599351808
"w_RF","RSF",200,1000,3,0.537098097536276,0.313790970933828,0.608946608946609,0.0280545328760763,-0.157959749661256,-0.00891414562314652,0.0697111159168975,0.0145120824538357,-0.0295015917894751,0.000359040893331497,-0.520856573398803,-0.138949008978956
"w_gam","KM",NA,1000,3,0.529583140663254,0.267149041434756,0.590806019377448,-0.456008507035394,0.00889629420133958,-0.0170733773625551,-0.0176199890131601,-0.0339050197333419,-0.00523107353913403,-0.0324787302582155,-0.124615495493275,-0.134519782172903
"w_gam","Cox",NA,1000,3,0.538326060381064,0.31678416821274,0.605648319934034,-0.462184953476639,-0.127459749827629,-0.0463915534444146,0.0861045335942006,-0.0114189442270862,-0.00323218940733997,-0.0388790854241594,-0.472752521601483,-0.137697426438672
"w_gam","RSF",NA,1000,3,0.536943229234742,0.299925788497217,0.603380746237889,-0.390709884865959,-0.077339195304064,-0.0292215067502681,0.0520983348225856,-0.0158451716944084,-0.000202206692455927,-0.0314144614785539,-0.348892603947537,-0.135220297963626
"RSF_regression",NA,100,NA,3,0.532076410482277,0.282943722943723,0.589981447124304,0.0362845195576099,-0.248696374541002,-0.018939255291496,0.0211430000774058,0.0081502795807683,-0.0627812329639154,-0.00428877619941193,-0.710566937866848,-0.156225504742642
"RSF_regression",NA,200,NA,3,0.531813903219393,0.241731601731602,0.578643578643579,0.0675498224968784,-0.244353808983367,-0.01210902966993,0.0549738258293571,0.0136237422445251,-0.0433405358847796,0.0011266553971766,-0.705220963125824,-0.151335820611366
"Cox_regression",NA,NA,NA,3,0.529712746759573,0.266518243661101,0.59121830550402,0.0337822027665435,-0.189606142750117,-0.0101832612428698,0.0359905877582626,0.0109807429290653,-0.0484855205761153,-0.00104414288395205,-0.596198597629754,-0.1631392827201
"w_RF","KM",100,1000,4,0.542038009263977,0.307161410018553,0.600907029478458,-0.259379163790621,0.154957894153684,0.00732258283638643,0.06634181935558,-0.0119032606782379,0.0653784237601975,-0.00793421445237796,0.107262592493254,-0.0760534510667945
"w_RF","Cox",100,1000,4,0.551095974322981,0.359406307977737,0.624613481756339,-0.154244932483144,-0.0620970595126575,-0.021166582144176,0.13300722175381,0.0120738859867285,0.0649815292269076,-0.00504635168024614,-0.366800385090364,-0.0769478528209213
"w_RF","RSF",100,1000,4,0.552301365269618,0.379443413729128,0.63162234590806,-0.0750566715251797,-0.0203971438881956,-0.00504576475081642,0.124140457566351,0.00762694419966503,0.069202548171836,8.97926791215697e-05,-0.291086494044748,-0.0738365674699548
"w_RF","KM",200,1000,4,0.541240259619294,0.294570191713049,0.598639455782313,-0.0189804988294882,0.182565970281037,0.0160465805286044,0.0938497232307386,0.00327363717420126,0.0914061284009004,0.00526375701826476,0.137261112568357,-0.0872143619473011
"w_RF","Cox",200,1000,4,0.550709153410106,0.417575757575758,0.639868068439497,-0.00674133232376595,-0.0948513813493307,-0.0113474682542622,0.153447442924674,0.0215982026419808,0.0704987639004823,0.005873810460716,-0.456072036252059,-0.0896225676420526
"w_RF","RSF",200,1000,4,0.553597708442229,0.428893011750155,0.646670789527932,0.0230647357150839,-0.0466580380891789,-0.000362568548405662,0.15739015518817,0.0166461133289303,0.0827181649009548,0.00747994781026762,-0.367598518919028,-0.0821511350914164
"w_gam","KM",NA,1000,4,0.537204391567962,0.247928262213977,0.585446299732014,-0.914409126344063,0.243809358391595,0.0143728066867753,0.119744300433843,-0.0191540910007164,0.139392707326493,-0.0125450647601419,0.286686292048527,-0.0846277476328015
"w_gam","Cox",NA,1000,4,0.546144009152205,0.353407544836116,0.620490620490621,-0.672271943515172,-0.031858013188381,-0.0287676322603381,0.195842348411397,0.014925940644969,0.116899390963127,-0.00968496687713327,-0.31018294230598,-0.100306583890994
"w_gam","RSF",NA,1000,4,0.546186745740313,0.368880643166357,0.623788909503195,-0.526593678220941,0.0270295722736791,-0.00763945277516509,0.182358903956758,0.0108842813123219,0.12680762947901,-0.00132747487688256,-0.179776929984482,-0.0883729964694959
"RSF_regression",NA,100,NA,4,0.555720292318263,0.383574520717378,0.63265306122449,0.171633363246063,-0.112718611049112,-0.00123347791171469,0.0704687742028283,0.0149999254594744,0.0264721124584645,0.00950478593965565,-0.462116301518463,-0.125182535298202
"RSF_regression",NA,200,NA,4,0.556706521274602,0.401447124304267,0.638012780869924,0.219971127407402,-0.114922337424216,0.00642835776132911,0.0850070830214735,0.0205601396537307,0.0357399508923431,0.0150047540741871,-0.486927306441524,-0.124424797091979
"Cox_regression",NA,NA,NA,4,0.553661265419416,0.435126777983921,0.64728921871779,0.162279505400774,-0.0373040820386666,0.0128776052482118,0.0681167632448508,0.0137459326948673,0.0499162699053499,0.0142141529544689,-0.320622012514766,-0.128855764248275
"w_RF","KM",100,1000,5,0.55342426888061,0.415176252319109,0.639043496186353,0.12717908798201,0.0774827531756181,0.0214505003050587,-0.0107191533029364,-0.0134651856827233,-0.0266599986169971,-0.00773776372006085,-0.248800852144772,-0.183418553610985
"w_RF","Cox",100,1000,5,0.561046291904421,0.526431663574521,0.675324675324675,0.1754916217582,-0.099215059390257,-0.00154635677757797,-0.0146169090963957,-0.00286154265316707,-0.0645894592842977,-0.00925871790227184,-0.628804558523558,-0.165472011730926
"w_RF","RSF",100,1000,5,0.556897887019228,0.439307359307359,0.64831993403422,0.158717161223878,-0.117244820689941,0.000550047085350558,-0.0379763295684791,-0.00517692427489935,-0.0728175301259017,-0.00660108037513774,-0.655268291430223,-0.177643746542536
"w_RF","KM",200,1000,5,0.559560884715532,0.438441558441558,0.646670789527932,0.154087150976846,0.0743629172116395,0.0202934957949447,-0.0101154459395005,0.00317238793624686,-0.0240999243230739,0.00443466888376243,-0.284635868816058,-0.186854080303886
"w_RF","Cox",200,1000,5,0.571061836099119,0.520531849103278,0.679859822716966,0.23969037215644,-0.147954625024293,0.00644964290819017,0.0265008521477148,0.0260723744442695,-0.0320768782637795,0.0138487046103116,-0.811199332065112,-0.178092607463792
"w_RF","RSF",200,1000,5,0.56559343441259,0.466209029066172,0.660482374768089,0.229734255767751,-0.150916381432075,0.00713019023558481,-0.00339740159648098,0.0182880592328363,-0.0492875206872615,0.0111319659596668,-0.790313472510467,-0.187572696041289
"w_gam","KM",NA,1000,5,0.539322759483438,0.238503401360544,0.578025149453721,-0.310249432004022,0.135247828508629,0.00333532347449417,-0.0412767999064087,-0.105931427260598,-0.0227709335639175,-0.0763990144177245,-0.0185552204677698,-0.197043591702632
"w_gam","Cox",NA,1000,5,0.554060715471129,0.443203463203463,0.658833230261802,-0.108962537156248,-0.110645339167584,-0.0217127885397481,-0.0104571017111822,-0.0282155657827334,-0.0586957056316501,-0.0340891756117754,-0.619786325915824,-0.197900570805892
"w_gam","RSF",NA,1000,5,0.55406838350234,0.38817563388992,0.635745207173779,0.0524870136847718,-0.081171689272832,-0.00954111511075362,-0.0327416582168058,-0.031423163804245,-0.057540420738828,-0.0287496073730162,-0.554293678904134,-0.197638702400535
"RSF_regression",NA,100,NA,5,0.558389866806298,0.517786023500309,0.677798392084106,0.245506063796202,-0.252453888935691,-0.00812884238823286,0.0582481459281378,0.0250742741052122,-0.0269181449189911,0.0111332679251134,-0.919725279691056,-0.190968003181281
"RSF_regression",NA,200,NA,5,0.556967994733158,0.511849103277675,0.676149247577819,0.255237488952529,-0.259336640066707,-0.00661992742655149,0.0519919444759391,0.0229746927570275,-0.0337070059546212,0.00984624865747041,-0.92507295569619,-0.198227209234934
"Cox_regression",NA,NA,NA,5,0.551401004073915,0.441385281385281,0.652030509173366,0.16509007790237,-0.202188967666858,-0.0122991702272757,0.0411073677900416,0.0134282808625831,-0.0241660877824986,0.00251183191180127,-0.745206034410226,-0.21102036305686
"w_RF","KM",100,1000,6,0.543097324177125,0.32286951144094,0.608534322820037,0.0577159897510925,-0.0145160524843635,0.00298867856465868,-0.0483050097526581,-0.0116154303120861,-0.0427329717228056,-0.0024941781458534,-0.242596006668673,-0.141953202031224
"w_RF","Cox",100,1000,6,0.55031641925932,0.405837971552257,0.635951350237065,0.014204688075936,-0.144428657612558,-0.00802674104230627,0.158265644129001,0.0314780883729385,0.0205712711446989,0.00576559336249416,-0.687108101987314,-0.154366407304737
"w_RF","RSF",100,1000,6,0.553197105410085,0.438491032776747,0.645227788084931,0.130042420146455,-0.0981284600284446,0.00248959429000128,0.0626046024712586,0.0110026881420764,-0.00430452368250241,0.00659491589918726,-0.545369755558491,-0.139864737125502
"w_RF","KM",200,1000,6,0.548534999467747,0.37325912183055,0.626674912389198,0.124897003622461,-0.00618311526254327,0.008327423430882,-0.0541897433105845,-0.00484451042320133,-0.0367570522079672,0.00375291472409889,-0.256279005811461,-0.148398240441154
"w_RF","Cox",200,1000,6,0.555743232234139,0.425949288806432,0.646258503401361,0.1704164802224,-0.141685656910314,0.00315451171653414,0.170926015299143,0.0357617360524591,0.0304837257230985,0.0146889048353638,-0.726367171413396,-0.157171088085413
"w_RF","RSF",200,1000,6,0.556166862550428,0.409103277674706,0.635951350237065,0.150703858908941,-0.117726599533665,0.00589700684494798,0.0913629666298675,0.0159385145218529,0.00383898788098588,0.0107083469829951,-0.623096412914517,-0.141837247775354
"w_gam","KM",NA,1000,6,0.542175113565512,0.321199752628324,0.610801896516182,0.0159154770473832,0.0225785114727934,0.000853786532454825,-0.110534572226501,-0.0316963844900291,-0.0413215872240334,-0.00970330790256546,-0.114118271555993,-0.143143741007224
"w_gam","Cox",NA,1000,6,0.550583632228057,0.386332714904143,0.630385487528345,-0.0231647576509475,-0.178124170464161,-0.0178203173058431,0.13970629866409,0.0302672306861729,-0.00389001843093417,-0.000545773147332174,-0.762493285476381,-0.15994992481948
"w_gam","RSF",NA,1000,6,0.550682479301857,0.40834879406308,0.640692640692641,0.12553153908326,-0.112291596521008,-0.00424131391861082,0.000713473124190903,0.00165076169183598,-0.036905160910029,-0.000181408675464123,-0.528675155078963,-0.142374328694275
"RSF_regression",NA,100,NA,6,0.547548701192899,0.439604205318491,0.652648938363224,0.174660664290827,-0.124026735267619,-0.00132754042740935,0.0756294157744694,0.015869081408959,0.0136741289586961,0.00907690095654401,-0.594514027423529,-0.167367254544519
"RSF_regression",NA,200,NA,6,0.555153408486076,0.441929499072356,0.64831993403422,0.187921985355775,-0.14168107806274,0.00225386177728992,0.102474651511579,0.0225029101542263,0.0125662073893656,0.0119095755192161,-0.686196130113855,-0.168011245580245
"Cox_regression",NA,NA,NA,6,0.549468072395162,0.421966604823748,0.642341785198928,0.144838522224983,-0.121279968419534,-0.00388039151226383,0.0347746739590344,0.00956402407656776,-0.0162437771272546,0.00445449460823977,-0.559697681665231,-0.171920480951102
"w_RF","KM",100,1000,7,0.543931922696413,0.323327149041435,0.612038754895898,-0.0102206092117136,0.134513591558598,0.026081044364172,0.206949700374918,0.0329068409532979,0.153505651594212,0.0219520834210645,-0.0210627423089951,-0.144969275752044
"w_RF","Cox",100,1000,7,0.548053189436619,0.397489177489177,0.633683776540919,-0.0611218289770159,-0.0270680397656099,0.00112449229378786,0.262993875235563,0.0564488663753338,0.148449148344763,0.0195935159387378,-0.411194453227652,-0.154682547388413
"w_RF","RSF",100,1000,7,0.550155648923842,0.419369202226345,0.644609358895073,0.0260741899507495,0.0121123492328052,0.0125483120615372,0.228470284115345,0.0464730848619629,0.135713936402008,0.0219739946770086,-0.335715647690761,-0.147081543603102
"w_RF","KM",200,1000,7,0.547609274913587,0.366345083487941,0.634096062667491,0.0612333188120207,0.158053482250667,0.0265510630805,0.222045182304493,0.0322907939364276,0.173052506870157,0.0238564053510878,0.00952462604311785,-0.155233894371631
"w_RF","Cox",200,1000,7,0.55649425755296,0.455881261595547,0.65285508142651,0.123094537599832,-0.130064071834005,0.0026321554950236,0.203072193806582,0.0557859915338885,0.0789222027104737,0.0224257988505944,-0.700748768540316,-0.159516235859911
"w_RF","RSF",200,1000,7,0.552408682432696,0.419505256648114,0.642960214388786,0.112097752508651,-0.036144414337665,0.0125061679606766,0.221966179791718,0.0454728812585827,0.120799706496349,0.0233775468361906,-0.460331584789734,-0.155477990727272
"w_gam","KM",NA,1000,7,0.542239916838525,0.336722325293754,0.608534322820037,-0.903602025451948,0.156688265244857,0.0181848969409947,0.172136790365598,0.0105717464237912,0.151062920076894,0.00540735754324539,0.0471403122785032,-0.152437784107305
"w_gam","Cox",NA,1000,7,0.551691503944482,0.433457019171305,0.646052360338075,-0.327198015644408,-0.0543647529107906,-0.011392864359858,0.238174484285017,0.0504650034345884,0.13701222409883,0.00999236852744478,-0.456694142922032,-0.160402178981979
"w_gam","RSF",NA,1000,7,0.54919866736414,0.350698824984539,0.618223046794475,-0.354649885804427,0.0246450394996745,0.00998241209787987,0.210563225963812,0.0421858008595957,0.134504091941151,0.0179280168526695,-0.272660052762455,-0.150212908236028
"RSF_regression",NA,100,NA,7,0.550090957862697,0.448484848484848,0.649556792413935,0.0985002675754161,-0.0304031170509824,0.0117153614506743,0.205138994774627,0.0441077746135771,0.118428996541631,0.0212778057229409,-0.503586919515635,-0.156395755815295
"RSF_regression",NA,200,NA,7,0.554924941638625,0.480197897340755,0.664192949907236,0.191876569626146,-0.0544930678842174,0.0148559160298569,0.204241199668195,0.0474012720721948,0.114995371833028,0.0255587852833559,-0.572103367666794,-0.152258745015915
"Cox_regression",NA,NA,NA,7,0.559523583795558,0.524947433518862,0.676973819830963,0.206674169053024,-0.0997944376363754,0.0141529304620146,0.156380881898238,0.0442196152975552,0.0697527079742883,0.0240170295078731,-0.677116427295792,-0.153600203872738
"w_RF","KM",100,1000,8,0.538793284496195,0.266567717996289,0.589363017934446,-0.170577831574228,0.0893052053031354,-4.39233488820356e-05,-0.0397766293845223,-0.0380282942590664,0.0308392276410044,-0.0109805861107444,-0.00716325853878837,-0.126786126432058
"w_RF","Cox",100,1000,8,0.548969391079673,0.316982065553494,0.608946608946609,0.00110825861153685,-0.123969459921322,-0.0208497037787798,0.0556956815452679,0.00373690080442757,0.0303410824456096,0.000514473567570728,-0.503711958459824,-0.118257348725966
"w_RF","RSF",100,1000,8,0.555428789390694,0.378466295609153,0.632240775097918,0.0159872956295564,-0.0912866170435702,-0.00634587336970127,0.0159475799621487,-0.00362948506875882,0.0292243902019951,0.00408237545088219,-0.455681059331449,-0.116646846321617
"w_RF","KM",200,1000,8,0.544094759032657,0.251700680272109,0.582354153782725,-0.0411710962957978,0.0794549953296696,0.00493492122973971,-0.0168534470792626,-0.0188071338988494,0.0429150722558032,-0.00112686186963962,-0.0582602003587525,-0.129454691167856
